,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
gasPrice-40,9.02,9.0539635267,9.2404401629,9.3603082221,9.3364910024,9.5558305894,9.690596181,9.6786982651,9.6337982904,9.9843076243,10.0264607613,10.0050314455,9.9835754697,9.9235133503,10.0223125628,10.365784082,10.1758500606,9.9800809164,10.1172476005,10.4171652522,10.6354523148,10.9435777571,10.9781289752,10.8708296249,10.9885544726,11.3962222764,11.7848990814,12.0556596469,12.051843964,11.8360772401,12.2521843785,12.4864355957,12.384557102,12.2375309743,12.3397372715,12.0832731322,12.3862237347,12.6486353591,13.1127295618,13.2798283003,13.2125075135,13.4533596939,13.6463138347,13.900449705,14.5053990357,14.8847164016,15.5536760593,15.345618958,15.4347068306,15.1011431948
gasPrice-41,9.02,9.0941195057,8.9983534048,8.8625157446,8.9336983633,9.1139123318,8.9646869363,9.2283914457,9.1002521857,9.1536865743,9.1791298112,9.1858821872,9.1382441187,9.0551173872,9.423752905,9.8037777772,9.8824558177,9.847726692,9.81930135,9.9139448852,10.1168100025,10.0309719367,10.2421126157,10.4964883345,10.6870459625,10.6936671639,10.7120962495,10.7688999371,11.0048857693,10.9517395654,10.819520179,10.9726302713,10.960145152,11.1928879211,11.5761802575,11.7541162851,12.0834557535,12.2687818666,12.6364233673,12.96860595,12.7783653101,13.3434140521,13.3877101926,13.6014598498,14.1575018978,14.1265481529,14.3708654903,14.3972732277,14.7593605398,15.188732172
gasPrice-42,9.02,9.08453986,8.9580929763,9.2973709038,9.6479697667,9.5486593458,9.6692370514,10.0205889846,10.1770477252,10.2961331304,10.2795333514,10.5079556646,10.7044955453,10.7987461445,10.8913179732,11.0392598764,11.4603644682,11.5101016103,11.6320478409,11.710533133,11.6248892078,11.9512799566,11.6684550518,11.8510397658,11.6841313124,11.8035450752,11.5600668262,11.3749939516,11.3215106039,11.0324950458,11.08717211,11.1797897372,11.301196679,11.3313427157,11.4179231384,11.5916222574,11.7018482105,11.8534471211,12.0292653535,11.8581892218,12.3354598924,12.4587111867,12.625999711,12.8270590325,13.2215686528,13.3730622231,13.299211453,13.4161166642,13.3545768905,13.7860659431
gasPrice-43,9.02,9.3741330793,9.3882908812,9.268275198,9.3059395963,9.4670028737,9.5116298341,9.4621624593,9.614273149,9.7950694172,10.0282309042,10.3307205161,10.3412273042,10.3884226634,10.6217378641,10.9474032166,11.1259657332,11.1777105018,11.1663675259,11.0739908052,11.3643343179,11.3986054708,11.2050070473,11.7037865777,11.9303697789,12.2238005621,12.7186643677,13.127882443,13.208706592,13.07187214,13.3235995665,13.4959741042,13.8116436393,14.0626766571,14.2059886061,14.2324260665,14.2770475689,14.1417902343,14.4789076848,14.7261087165,14.9320894734,15.0658628226,15.3891942379,15.4855067757,15.2234614942,15.3075920642,15.323004126,15.7536500704,16.0586668352,16.6748585695
gasPrice-44,9.02,9.1866026048,9.2314433137,9.1157846489,9.3263141305,9.1638954158,9.2522429507,9.3973490971,9.5665673086,9.7816481935,10.0100767282,10.3500400355,10.6047409391,10.7494739383,10.8182707538,10.9087486155,11.0238503602,11.0780626431,11.1001973388,11.033246399,10.9402487143,10.9426816857,10.8871159781,11.0107484996,10.8506617477,11.2577692724,11.4381054725,11.4854159224,11.8156821692,11.9316877931,11.8685349165,12.231790922,12.3723843188,12.7006564849,12.6068054733,12.6329326121,12.7496556577,13.1177623348,13.1472280548,13.5353362831,13.7188106972,13.8567334554,14.010404313,13.897845295,14.0018437015,14.2596245669,14.3748861895,14.2889598461,14.3447478819,14.4242791485
gasPrice-45,9.02,9.0697693722,9.1547744333,8.8991916306,8.8265176521,8.9768096418,9.0075849189,9.0847848073,9.4871974839,9.6329894997,9.6978694412,9.5896671223,9.5977018326,9.6619258073,9.7696608745,9.8023422695,9.8989920394,9.8093767067,9.7722459017,9.9711930793,10.0159180657,9.9894765174,10.0963119927,10.4515477238,10.6529269352,10.8016335424,10.5430211632,10.3772576326,10.1316764038,10.2722632443,10.3427676802,10.3202626111,10.3467296898,10.5107616721,10.3263495219,10.6045102048,10.700994626,10.9282724479,10.7198661364,10.7111119332,10.7257252046,10.8008651286,10.9315087069,10.8330153321,10.9454635887,11.140181565,11.1623359796,11.4320130794,11.563952941,11.8511187234
gasPrice-46,9.02,8.9355843087,9.1563758921,9.4553125382,9.4474381013,9.6477772607,9.8183442466,9.8369016221,10.2244723258,10.2994507867,10.5079847793,10.398042942,10.3892587858,10.6034975028,10.6494060951,10.9601102823,11.3711371325,11.6868998697,12.0402022516,12.1009413933,12.0097274641,11.8504903972,11.5465389782,11.3359749679,11.6388649754,11.996111963,12.2819912944,12.785498385,12.5739589694,12.5961607778,12.3367854777,12.4759461022,12.4979325406,12.1990903092,12.2371234834,12.6040705042,12.4053869325,12.8247006888,13.061281244,13.0735107284,13.548131849,13.4268224282,13.9294226339,13.6005569146,14.0035578691,14.0124158874,14.1418206677,13.9002940388,13.7371654444,14.0926520984
gasPrice-47,9.02,8.8246649517,9.1222123527,9.1350021646,9.3579426349,9.4568940191,9.4248982514,9.6357479249,9.5372690499,9.6955874683,10.0462130524,9.8921335713,10.2646962251,10.5637158394,10.7680144129,11.0364359619,11.1699271499,11.4353162556,11.4043779501,11.4355595561,11.6731308933,12.045493072,12.4827205611,12.3173118664,12.354390854,12.3997111486,12.5811849456,12.9648984915,13.1883887213,13.1587383239,12.8979572102,13.2796388071,13.3150901154,13.4118238511,13.3888071176,13.1460449569,13.1681641779,13.3971465209,13.9582152118,14.1223334452,14.1497498264,14.607415548,14.4205137617,14.0825914405,14.533025351,14.750298367,14.6557380845,14.9010978665,14.8318862708,15.1655985686
gasPrice-48,9.02,9.2719610803,9.4632880639,9.4029785093,9.5042559679,9.7118302216,9.6958058493,10.1455141931,10.2653144264,10.2099736901,10.0184211034,10.4375055309,10.6051812479,10.5906780913,10.9811448383,11.0825995714,11.179770183,11.2925630265,11.5805399793,11.949166847,12.3270259968,12.6056378832,12.7025700783,12.472538491,12.3803178802,12.5350752111,12.3369694276,12.5459402044,12.6504981847,12.3927218375,12.490581052,12.8141957695,13.1093013509,13.4062475556,13.6400926542,13.7931454046,13.8531878044,13.9912131561,14.2304606167,14.1484061268,14.5153074039,14.9313024899,15.504411332,15.6878592209,16.2091506579,16.2301512038,15.9522614784,16.0332368752,16.7201396127,17.3984226855
gasPrice-49,9.02,9.2173125487,9.395817158,9.6026123267,9.5712531907,9.6403533729,9.7456877812,9.7171003816,9.8430585793,10.11502365,10.2293871118,10.0084263263,10.453777054,10.348741178,10.5971972245,10.7746226064,10.9064212419,11.083154917,11.281875788,10.9785018965,10.7597916557,11.0443167443,11.0492097527,11.2045081425,11.0961623477,11.2719927155,11.736155932,11.901817001,12.2609980614,12.2154400749,12.4393122164,12.4252560232,12.9129485901,12.7307169035,12.8552347687,12.7595894243,12.9966264499,13.2383033823,13.5213427919,13.6456430188,13.8003990612,14.1405862712,13.9864075564,14.2893409144,14.3668242547,14.1666260504,14.3217155511,14.2488133511,14.3719189529,14.3224886042
gasPrice-50,9.02,9.0709283245,9.1922395995,9.1977958718,9.1350181139,8.987577101,9.1682379609,9.5379756575,9.9079034225,10.3686968948,10.5774749211,10.8784874517,10.8160467365,10.8543434206,11.1568779363,11.3355455499,11.3923340143,11.4134737843,11.3800143144,11.5417501997,11.5915346043,11.4558002748,11.4678503876,11.790986062,12.2453436741,12.2593835429,12.5119992958,12.4438217969,12.834550254,13.0117342096,12.8689609584,12.9055326483,12.7527061567,12.9877272727,12.966794992,13.1589464163,13.0751940746,13.2718298073,13.3145254223,13.5642701248,13.9282779892,14.5297775058,14.7151254197,14.6626550359,14.4228093749,14.2257964149,14.2309894653,14.0156660771,14.2825570976,14.4694680324
gasPrice-51,9.02,9.0535303118,9.0369398706,9.0617576893,9.1892226991,9.3323702845,9.3325224235,9.5252378816,9.408272535,9.5421674974,9.9754710092,10.223222788,10.0207759953,9.8911638556,9.9213908269,9.7690432316,9.8688144756,10.0194526108,10.3781608113,10.1425981304,10.1727199402,10.2560451799,10.0855563977,10.4028349332,10.5270365342,10.9248366607,10.9543012205,10.8001363874,10.6979696195,10.7895937779,11.1927966747,11.3374854788,11.5059066055,11.8686740897,12.2181535709,12.4896240514,12.5502410376,12.889531415,12.9376481895,12.9755684057,13.1365285588,13.510308366,13.2585804743,13.7554959891,13.6631982622,13.6734143719,13.9925079704,13.8341401658,13.7221884966,13.7375854849
gasPrice-52,9.02,9.2186813892,9.2306836124,9.4635275035,9.6588508892,9.8940424954,10.1315965439,10.3312239448,10.5928458593,10.88968188,10.6512932147,10.8807198934,10.7427355665,10.7825008469,10.6045444402,10.7999698704,10.7425363455,11.1601875912,11.4008173728,11.7641753371,12.1629620927,12.0804415367,12.334337823,11.9897956641,11.9164933088,12.0170447234,12.4043245579,12.4402698752,12.4075806573,12.4379160441,12.5755995018,12.5097475353,12.7095981527,12.8796407198,12.6398434943,12.7416371989,12.9579163705,13.1419823191,13.5247874625,14.1031774041,13.9450437142,14.3302376309,14.3662817309,14.1895650918,14.2989877514,14.5571962164,14.6485368421,14.6171797185,14.9490069494,15.1744059008
gasPrice-53,9.02,8.9973158512,9.1402465317,9.4214848097,9.6037064995,9.5223321418,9.6084966358,9.5178992263,9.4477154777,9.6105098005,9.5210648998,9.3115158707,9.426871948,9.5069015832,9.4120105798,9.320057051,9.4191602459,9.3897676347,9.2127100482,9.0278250292,9.1789056983,9.3581712618,9.3976405174,9.522699157,9.7048498428,9.9179041111,9.9817568681,10.1456826338,10.2968969852,10.5800873777,10.7904394005,11.0264881427,11.2822720671,11.6178890607,11.7487808857,11.8157523171,11.9603053112,12.1843944372,12.6886256086,13.2333014981,13.568037835,13.6262377661,13.9199697634,13.8708201809,13.7053080331,13.9029352682,14.3919574708,14.5997124431,14.6002058371,14.4166523913
gasPrice-54,9.02,9.3277472164,9.4950691181,9.4635706817,9.5456634084,9.6272521025,9.7625130655,9.6798793094,9.5375648739,9.375299367,9.2640267712,9.3555067854,9.6977316081,9.5241182573,9.5962411816,9.7466087799,9.7442268857,9.9796836784,10.0036130023,10.1255949489,10.5238879815,10.3004349005,10.6790232247,10.6211927661,10.7826752886,11.0065191575,11.0088986987,10.7363699626,10.6480657398,10.827159353,11.0787175187,11.4531185724,11.5103430723,11.5935480465,11.6074605666,11.6822107807,11.7646018697,11.7672713857,11.6524994043,11.7316786656,12.1460590793,12.2823012021,12.0883973986,12.4485037278,12.6838515835,12.991003909,12.9459790118,12.9875148467,13.1015895863,13.126211739
gasPrice-55,9.02,9.2293998559,9.1516235864,9.075519514,9.0517537978,9.1688132157,9.362138145,9.3055153762,9.3623850654,9.4659296089,9.7361132814,9.6437711065,9.9736398215,9.994670696,9.8846012812,9.9854004555,10.0908564541,10.1206266312,10.0629457635,10.0391851292,10.2684107838,10.6520296852,10.7264040263,10.881780353,10.7400915892,11.1802377746,11.2893773126,11.5586928032,11.7306520083,12.0367941028,12.3755650507,12.5760236279,12.6758705437,13.0748614027,13.0902908009,13.2508071481,13.499074614,13.8582643313,14.2889620722,14.3637078645,14.557954569,15.0851074797,15.1660797965,15.5322477713,16.0735990621,16.0620718701,16.3064255195,16.0964135431,15.8522968289,16.0054420071
gasPrice-56,9.02,9.2576636256,9.3682542377,9.4473555492,9.2592543395,9.3647694098,9.763435539,9.6567857931,9.7330255572,9.6499854313,9.5919718769,9.3942210738,9.5511090027,9.7318003967,10.0157343867,10.0010712809,10.1158055342,10.0035869651,10.3121277587,10.5068189313,10.7930452085,11.1237287419,11.2368961447,11.0648264487,11.0501100716,11.1690407652,10.8964117713,11.1322680954,11.4215961172,11.4906527146,11.7482646495,11.9805055946,11.748915973,12.2386038252,12.5758346339,12.5385425707,12.8609551045,13.1347988086,13.267344088,13.3628763518,13.5189868287,13.5814106475,13.9165682727,13.90397211,14.0547520925,14.0300288719,14.0825248863,14.2693081467,14.3810765908,14.3280919297
gasPrice-57,9.02,9.0311591645,9.1549956873,9.1711610295,9.1669465943,9.2173610285,9.46090734,9.7775977339,10.1742485265,10.4639466604,10.3669602354,10.7125581504,10.9122909776,11.0200189543,11.4827712563,11.2717652721,11.6575914374,11.5565293357,11.5624498413,11.4901987191,11.4869758159,11.4826399822,11.8559838592,12.3419986955,12.2851537348,12.1671659567,11.888814587,11.741981912,11.8551818789,12.1543400448,12.0864474195,11.9583149643,11.6667186825,11.660475677,11.6915089834,11.806089678,11.7434819627,12.0356977149,11.9878627633,11.8594105644,11.9795092756,11.8903550672,11.969818869,11.9776717001,12.2297612214,12.5418111793,12.2606356061,12.6426603364,12.7799071698,13.211035295
gasPrice-58,9.02,9.3161364053,9.554000428,9.4536649129,9.3975521913,9.3701803639,9.6955516931,9.9800516466,10.2000623751,10.3642574005,10.6685646001,10.7833892825,10.9560469646,11.0489526292,11.3774038299,11.646964844,11.8584287282,12.0172435627,12.163521729,12.4226402558,12.3112091739,12.5112429784,12.9909145052,13.2786029298,13.6702267028,14.1022792688,14.3496986146,13.9869975737,13.9205558154,14.0973240549,14.1301449595,13.8031954704,13.7799396564,13.9591826188,14.1086577174,14.5947824695,14.964677173,15.2344213203,15.399055542,15.165592045,15.4376290627,15.9750623504,16.3145728247,16.2280317342,16.5128576585,16.8341667306,17.1783771197,17.2919520234,17.0551111409,16.8567059721
gasPrice-59,9.02,9.0867357965,9.114993455,9.3545038065,9.4797466047,9.5017984822,9.4927192982,9.7093555983,9.8023480431,10.1950329254,10.264987244,10.603589875,10.7305728032,10.692024549,10.7574504283,10.8112443567,11.0484781729,11.1903803761,11.117166734,11.230209723,11.2444248214,11.3197341748,11.3161408717,11.2438113395,11.4208911808,11.4364499319,11.6819607692,11.907039469,12.2010022622,12.4455767201,12.5594307412,12.5581426822,12.7988573327,13.0020677289,13.2651840722,12.9276039997,12.8922810409,13.3666226842,13.2051215771,13.4559643163,13.7107251352,13.8791624843,13.840889306,13.6579075784,13.8059761883,13.4954173868,13.2980380211,13.5094435088,13.6243522044,13.7413996297
gasPrice-60,9.02,9.3306456264,9.3122031091,9.4352410668,9.2400079967,9.3920910303,9.7075971465,9.6306656038,10.0293039014,10.2603540739,10.5066425451,10.8207293985,10.7039911217,10.9223867388,10.9055941163,10.9366529818,11.1525810147,11.2258799883,11.4326706265,11.3415773614,11.6530470717,12.106332997,12.4635430793,12.4113109837,12.3153616146,12.6622710418,12.591678535,12.7580487223,13.1982352682,13.312412911,13.712284971,13.8969196228,13.7421989716,13.9175915407,13.7443478735,13.8148255657,13.6962352705,13.6982370637,14.0261723468,14.1848665095,14.5567728754,14.6485006823,15.1699333286,15.4409368641,15.4523530286,15.947430777,16.2066003887,16.8427079347,16.6323781339,16.7713950778
gasPrice-61,9.02,8.8846714518,8.9817656204,8.8200816541,8.9231693277,9.101450613,9.381372475,9.3639545808,9.4331814391,9.5589303424,9.3714182267,9.5294025635,9.5072687714,9.562363971,9.6132314747,9.6350936645,9.7508663967,9.4966686527,9.621645275,9.5463695994,9.9895462685,9.9566148556,9.9959180001,10.0708952176,10.4661138446,10.5848146725,10.9458061326,11.3781615325,11.4279298047,11.649806578,11.6814077742,11.6822769394,11.7983215641,11.7344747635,12.089089662,11.9559659165,12.3647188409,12.4477353417,12.3721529868,12.2034601536,12.3216983515,12.6129165867,12.7094065561,12.8973042817,13.0715504051,13.4234369835,13.3988968607,13.648120346,13.9096515543,13.9311686998
gasPrice-62,9.02,9.0367433278,8.8765187027,9.0370707894,9.1214819861,9.2561379125,9.4638472957,9.7877005259,9.9169643919,9.9564579229,10.112840605,10.1586744555,10.2659209319,10.2325972968,10.399884479,10.3769323033,10.4054424513,10.4237587831,10.4138139842,10.7023404177,10.8635862741,11.1885349828,11.0818743351,10.8626587412,10.9779263237,11.1468761481,10.8996039491,11.2524518397,11.362681543,11.3093557214,11.1616746621,11.2720387048,11.2646524163,11.5009119381,11.3697082494,11.4813255972,11.3852579314,11.6052254958,11.848830476,11.8622655295,11.6857921068,11.8543175723,12.3673095887,12.6573186222,12.4658161605,12.5272240222,13.0904029604,13.1997591932,13.0983414943,13.1426365286
gasPrice-63,9.02,8.9233544994,9.0416984161,8.9753052917,9.0200349493,9.0256237286,8.9900525635,8.7941047179,9.1295145643,9.1210108868,9.3619192242,9.3025741771,9.0724620586,9.4438010723,9.2297914968,9.4787909464,9.6721838092,9.7051020199,9.7832352693,9.8475108147,9.9286816726,10.398819729,10.5639481105,10.7597909204,10.8007910629,11.1159710535,11.2778007913,11.0982430311,10.9849778108,11.2169659237,11.3261564676,11.4674357992,11.6871863256,11.8790364829,11.8449983386,11.8091790772,11.8021533599,11.9287297451,11.8418862653,12.3741924845,12.6768723475,12.555522529,12.3735123635,12.6910265798,12.7633288544,12.9022070632,13.0299445575,12.9082409934,13.117702217,13.0146774976
gasPrice-64,9.02,8.820469663,8.8007226735,9.1352551494,9.101742094,9.2921783632,9.2330814702,9.0897218821,9.1003783841,9.1223414495,9.2908550341,9.2702971925,9.4875093877,9.6661917918,9.6233766008,10.049011725,10.338467097,10.4181704541,10.6229834578,10.5222874217,10.8673462924,11.065743977,11.0693448482,11.1528090424,10.968325411,11.0780612326,11.3777813223,11.8301693777,11.7782182246,12.1005114417,12.0042470688,12.1153700365,12.2303567502,12.2817339411,12.2010185415,12.2199236305,12.1979443696,12.3307509719,12.4332102552,12.9058766765,13.0302237671,13.4175206241,13.5362497057,14.1280427323,13.9244197502,14.452898787,14.3210329975,14.4959754221,14.7628803206,14.3890205041
gasPrice-65,9.02,9.2532073777,9.2507690148,9.4254407246,9.5966485762,9.5472220277,9.7370742042,9.9426276749,9.8733522415,10.2286060305,10.3382992529,10.4078823906,10.5651051082,10.8904549715,10.9008107745,10.9587867394,11.0968315053,10.8155636912,10.7657818516,10.9317679001,11.094737823,11.2020026312,11.3261438523,11.4032050221,11.2716554119,11.2449190661,11.1474428467,11.1936273387,11.5050121223,11.6560319849,11.8890899323,12.2394879447,12.3830861861,12.7067171231,13.1439742839,13.0616658984,12.9860862712,13.057566894,13.4727210616,13.9163362478,13.8270304564,14.2291168942,14.04552703,14.1667679706,14.3355225554,14.6361305562,14.6325414148,14.6977376479,14.8629579579,14.9626857527
gasPrice-66,9.02,8.8453592669,9.0028493663,9.192431724,9.3332696043,9.5987897706,9.6163406619,9.8398648341,10.1186247635,10.5620126419,10.7157790271,11.114362953,11.1511207597,11.2159906613,11.2186515373,11.3881053442,11.6636479167,11.8651315851,11.9148583472,11.8109040486,11.8797677229,11.7962345972,11.6669169389,11.9245437327,11.7762917317,12.012964597,12.1169647822,12.2925757929,12.4277884252,12.6888611847,12.7338978036,12.538460341,12.7258585452,12.4443062276,12.2866763686,12.1652478572,12.4318798863,12.6440786837,12.7207288904,12.3934562769,12.7341488575,12.9984204885,13.1158623509,13.0904701666,13.2156714651,13.6276069322,13.6534476099,13.7774965105,14.1427577985,13.7770057844
gasPrice-67,9.02,8.9858044241,9.0869317374,9.3028161276,9.4038089438,9.4622452935,9.8447888008,9.8974406323,10.0311628527,9.9880734132,10.2384444589,10.0597522293,9.984207822,10.1066650349,10.085718438,10.1591725124,10.2276344028,10.5077452348,10.9889541729,11.3740453666,11.6639260338,11.6908577005,11.57369883,11.7741699654,11.8188835256,11.9620159376,11.9641251332,11.7366880504,12.0964465619,12.1372128879,12.1772109624,12.2970624394,12.8124959121,12.8551697926,13.0992971189,12.7831477902,12.9327009953,13.419771513,13.3939503718,13.6122589955,14.0298062524,13.9457461187,13.6741609017,13.7096735754,13.8011651944,14.001134294,14.1438360228,14.2837236518,14.7491955317,15.1641124326
gasPrice-68,9.02,8.8759886407,9.0346148126,9.1025431704,9.389256369,9.7020476108,9.8420940928,9.7932899679,9.802955763,9.9055248399,10.162293721,10.0175047644,10.0983257713,10.1578592487,10.1317748918,10.5795213777,10.7241392566,10.9810595974,11.2335433003,11.5332540306,11.9760506191,12.2265732915,12.323429302,12.2865591908,12.34877859,12.3993221376,12.818151724,12.9504170105,12.8836388325,13.0072679884,13.4849037038,13.7416420423,13.8886648065,13.6880106689,13.4820104706,13.5979823196,13.3619077305,13.4679547182,13.6020333578,13.6646541688,13.7847016915,13.8874195181,14.0074020312,13.8699273213,13.96407481,14.3681662092,14.143440099,14.1651625519,14.2740719053,14.6405475333
gasPrice-69,9.02,8.8649458894,8.9792860688,9.0692489604,9.1722994069,9.3070498068,9.1670736337,9.2420835263,9.2395003498,9.1710469354,9.3180763383,9.7119099777,9.653942957,9.7562574884,9.878414346,10.0845341672,10.0140382571,10.0256093966,9.9218432661,9.8232907556,9.8212911285,9.8874376413,9.8914690517,10.2041803251,10.6411416612,10.5288874429,10.5941556007,10.7625537936,11.1907687912,10.9278084434,10.8757889889,11.0962514281,11.0355939562,11.4159460687,11.6464442466,11.6530671382,11.6293670308,11.5877989356,11.5237687595,11.6058072589,11.7810885834,12.0411542832,11.9402935509,11.7377964564,11.6992417748,11.6900680023,11.8466807324,12.141707366,12.456730288,12.6160817583
gasPrice-70,9.02,9.2646239854,9.2449354491,9.5996748247,9.7327970085,9.6773295181,9.640183519,9.7941220161,9.7601585966,10.0347890473,10.1020732496,10.2551261368,10.4092103592,10.5884636972,10.6461969212,10.5608849497,10.8436751632,11.027560391,11.0876294161,11.302870132,11.4677423409,11.7102423357,11.5577524909,11.6970518996,12.1286236591,12.0398944907,12.2839844091,12.5543517906,12.7953513796,12.5609607018,12.7717745667,12.4605162558,12.66083136,12.5263193394,12.6826437842,13.024116192,13.4247287255,13.5517970403,13.7400982985,14.2122304021,14.0757109435,13.9533969482,14.2269765377,14.4902582984,14.464769776,14.7155316799,14.842839131,14.666206772,14.9947742474,15.5098034786
gasPrice-71,9.02,9.1152360527,9.3580865083,9.3866219081,9.4392230418,9.6262491709,9.6140008362,9.6619659527,9.6136986064,9.6099479231,10.0031813731,10.3664241027,10.4890680152,10.6126470525,10.5813498901,10.9467974378,11.1884709834,11.1707453244,11.2481404145,10.9696895887,11.3682016427,11.4133699101,11.7095496144,11.707029259,11.9212404327,12.2025971856,11.9863688195,11.6441620057,11.5991998922,11.7015197957,11.5292881168,11.6920280747,11.6340702829,11.5555196846,11.3288045651,11.4866582052,11.6321241876,11.7504395936,11.5572072101,11.7232887438,12.157019778,12.2426952247,12.3580630686,12.6221339446,12.7753533014,13.3105494736,13.6482241035,13.3850042242,13.8290977903,13.8132927401
gasPrice-72,9.02,8.8201764808,8.9616800921,8.9456326737,9.2684860907,9.1118488605,9.1680469676,9.3561644642,9.4334163015,9.5357000886,9.6230910023,9.4591482521,9.5395410021,9.4450810313,9.749978231,9.7276030422,9.6998488708,9.8014789479,9.6871049471,9.5949982774,9.648493112,9.7402662028,9.9364109641,10.187097109,10.31493786,10.4384224259,10.4434108812,10.4756780033,10.4166103391,10.2854907175,10.447475985,10.4660769619,10.718053347,10.6950431205,10.9059084145,10.932657126,11.2079749888,11.4847672893,11.810784624,11.9745634052,11.9795938572,11.8768879044,12.0096578596,12.3048089441,12.2599746914,12.1519007607,12.0346489382,11.9499525781,12.2904251532,12.4419119763
gasPrice-73,9.02,9.1799826626,9.2420153876,9.3829014525,9.4457320122,9.5936721272,9.4221981353,9.5371071822,9.8548389542,10.2133848534,10.2451437109,10.3271851845,10.1720634632,10.5889692987,10.610464468,10.6375829713,10.6339155229,10.9524621471,11.2037855228,11.0509728309,11.2334302837,11.3026111857,11.5032607421,11.9978299599,11.9044588671,11.9458799281,11.7568149273,12.1666781318,12.2431347729,12.4764965406,12.7104193143,13.0850007673,13.7032199815,13.8270196447,13.8754890595,13.9491913372,13.8920784035,14.3581314965,14.6837130854,14.5583993392,14.7354147109,14.8376273182,15.0904972695,15.3899215887,15.4195193062,15.5983222907,16.0141276478,16.1905781536,16.5251844734,17.1166724367
gasPrice-74,9.02,9.0817379967,9.154599761,9.1237423761,9.0814197688,9.0543287026,9.1418560095,9.4166408299,9.3586607073,9.2791815179,9.3873498014,9.2440314613,9.3289352524,9.2350486096,9.3180561645,9.608051165,9.6926663065,9.7272245653,9.7313503834,9.820346575,9.8155448951,9.9513558794,10.1819696689,10.2395800555,10.4946877276,10.291865847,10.3822555416,10.4918843454,10.5749422517,10.4171243928,10.4849740978,10.2853231783,10.5574262647,10.6459978224,10.8485520994,10.6951677402,10.7337290921,10.9488467256,11.0570929511,11.3264933678,11.6117598013,11.54071837,11.6743543234,11.9145211179,11.9545481047,12.0849198858,12.4966749005,12.7214456378,13.0147060438,13.4314866319
gasPrice-75,9.02,9.3451733194,9.3551147749,9.5057239733,9.2996367596,9.1171146391,9.0820636901,9.3325370507,9.5110910813,9.4179380064,9.3764730082,9.3080783904,9.4360930422,9.2406484357,9.4368932593,9.7367263914,9.9520716112,9.9026994042,10.1285253931,10.2471740615,10.1162207164,9.9906167428,10.0931625951,10.4500317901,10.5328049545,10.5579701195,10.7720831513,10.7704423188,10.8358585315,10.9674970665,11.3533906626,11.4728615394,11.5865887637,11.7941410742,12.0009426498,11.8949542372,11.5828177096,11.5324645903,11.7065763309,11.6777575091,11.5594845163,11.8259665371,12.0112681414,12.2984543984,12.45052527,12.7248692334,12.931435851,12.8384935245,13.2073004204,13.4368097393
gasPrice-76,9.02,8.9642441689,8.9578413293,8.8914674919,8.9065806935,9.0058185192,9.1489926891,9.2921029328,9.4661616559,9.3819166581,9.5171139951,9.4958723583,9.6786890686,9.5435818924,9.4538155979,9.6383372938,9.8081631635,9.9149057382,10.0545209055,10.2100189738,10.3114463149,10.4535519105,10.4447294088,10.6638374206,10.7795667808,11.0729396116,10.9528880705,10.8894261883,10.8610438761,11.0845265245,11.3042960463,11.5366700313,11.6456906957,12.0812096487,12.1109890703,12.1546797593,12.2253429728,12.432550648,12.4623539996,12.3862978794,12.7222930927,12.6776397642,12.8937603602,12.8088703582,13.2551438355,13.3311405843,13.7317888051,13.8461390886,14.0689919949,13.8301761896
gasPrice-77,9.02,9.0574502138,9.1989224356,9.2046978768,9.2803771258,9.1652737534,9.3796029868,9.4799518975,9.2493209827,9.1447096711,9.2241376842,9.2938187419,9.3783919412,9.4697387396,9.6260624443,9.7496220519,9.8946487874,9.9424022688,10.1556554731,10.2231290357,10.4001946204,10.7686229733,11.0763167482,11.0257041726,10.9533721084,11.1206155398,11.26856897,11.1728103852,11.5459363881,11.7398455078,12.2499680935,12.1376616631,12.2068112837,12.3673032947,12.2295631012,12.1189902238,12.1965103117,11.9977975376,12.2692285545,12.6035397757,13.0457762444,13.345127822,13.8167661921,13.8459799251,13.9673329665,13.8883492505,13.7082804283,14.1261013224,13.916643195,14.1882219649
gasPrice-78,9.02,9.2895020876,9.4486112792,9.3971070584,9.2882523255,9.5004970061,9.8091399182,9.8345516969,9.6804001629,9.7421396951,9.59174114,9.9091825563,10.008369895,10.4113138281,10.5359531149,10.8150969265,11.3324760735,11.4106073942,11.6384454901,11.7756753763,11.9245441085,12.3306235064,12.5299189975,12.3082207253,12.4563843513,12.8581502571,13.0910460349,12.7653402103,12.3977920374,12.3844828695,12.2202918127,12.2700497987,12.2329855281,12.5840064705,12.9289189654,13.2841436456,13.1800617098,12.9945967426,13.1828358115,13.6675882884,14.2348094734,14.4528003304,14.705375026,15.0494439509,15.411821585,15.1780966923,15.4741582326,15.7295327469,16.0378224604,16.0732562509
